Customer_id,City_Id,Zones_id,Calorie Intake,Ration Opt
101161,3,19,14804,1
101162,1,1,12119,0
101163,2,7,11113,1
101164,3,10,10471,0
101165,3,3,14662,1
101166,3,13,13083,1
101167,2,5,7172,0
101168,2,13,12462,0
101169,1,4,14321,1
101170,2,8,12127,1
101171,3,5,6435,1
101172,3,12,8062,1
101173,3,11,13784,0
101174,2,17,4984,1
101175,3,13,6531,0
101176,1,5,6240,0
101177,3,8,14539,0
101178,1,8,11893,0
101179,1,20,12472,0
101180,2,18,14432,1
101181,2,9,7477,1
101182,1,8,11322,1
101183,2,12,12979,0
101184,1,13,14460,0
101185,2,18,13357,1
101186,3,11,6448,0
101187,3,5,6672,1
101188,2,16,11876,1
101189,1,16,7533,0
101190,3,19,9250,1
101191,1,3,3181,1
101192,2,12,3244,0
101193,2,5,9026,0
101194,2,11,7705,0
101195,3,9,3323,0
101196,3,16,10904,1
101197,3,4,3490,1
101198,3,1,5853,0
101199,1,3,9617,0
101200,2,12,13614,0
101201,1,13,3022,1
101202,1,7,5672,1
101203,1,11,10657,1
101204,2,5,6038,0
101205,2,8,12814,1
101206,2,18,14497,0
101207,2,19,10032,0
101208,3,17,13119,1
101209,3,6,13363,0
101210,3,5,2675,1
101211,2,12,8189,1
101212,1,13,3310,0
101213,1,12,11926,0
101214,3,4,13473,0
101215,2,19,8640,1
101216,3,18,14264,0
101217,1,1,8209,1
101218,1,8,2689,0
101219,1,2,2477,1
101220,3,10,4702,1
101221,3,2,10134,0
101222,1,2,6290,0
101223,3,8,6201,0
101224,3,20,9649,0
101225,3,7,12031,1
101226,1,9,8746,1
101227,1,19,6105,1
101228,2,19,6867,0
101229,3,6,2576,0
101230,2,6,5868,0
101231,1,20,12911,1
101232,2,11,11318,0
101233,1,6,4640,1
101234,2,12,3941,1
101235,2,5,8157,1
101236,2,7,8695,0
101237,2,14,2630,1
101238,3,15,11652,1
101239,1,20,14261,0
101240,1,1,5195,1
101241,3,10,3408,0
101242,1,17,7304,0
101243,1,20,8933,0
101244,1,14,8886,0
101245,3,13,9406,1
101246,3,6,5344,1
101247,1,4,12958,0
101248,2,20,5740,0
101249,1,12,5024,1
101250,1,3,5745,0
101251,1,5,5600,0
101252,2,19,2176,0
101253,2,4,6146,1
101254,1,20,13765,0
101255,2,17,7237,0
101256,3,20,9411,1
101257,3,12,5477,0
101258,3,5,12855,0
101259,2,19,6685,1
101260,1,10,7093,0
101261,1,12,11759,1
101262,3,1,3496,1
101263,2,4,12120,0
101264,3,9,13832,0
101265,3,12,13239,1
101266,1,12,8491,1
101267,1,17,13480,0
101268,2,6,14407,0
101269,2,15,9520,0
101270,3,2,9307,0
101271,3,12,4995,1
101272,2,17,2674,0
101273,2,5,10824,1
101274,3,19,14107,0
101275,1,13,13606,1
101276,1,16,3586,0
101277,3,15,7053,1
101278,2,17,8992,1
101279,2,18,11895,0
101280,1,14,14042,1
101281,1,10,5416,0
101282,1,6,10615,1
101283,3,10,11668,1
101284,3,20,13918,1
101285,3,10,2820,1
101286,3,15,9659,0
101287,3,9,10862,1
101288,2,13,3508,1
101289,1,4,6309,0
101290,1,4,10018,0
101291,2,12,5239,0
101292,2,15,11568,1
101293,3,14,8503,1
101294,3,14,5288,1
101295,2,5,12558,0
101296,1,7,3005,0
101297,2,20,10125,0
101298,2,5,11142,1
101299,3,10,3769,0
101300,3,20,4594,1
101301,3,7,4256,1
101302,3,8,12536,0
101303,2,17,4435,0
101304,1,2,13429,1
101305,2,9,3312,0
101306,3,16,8470,0
101307,2,10,2653,1
101308,1,7,5810,0
101309,3,8,4988,1
101310,2,19,3946,1
101311,3,1,5151,1
101312,1,18,8718,0
101313,3,14,13372,0
101314,3,10,13316,0
101315,2,14,8027,1
101316,3,16,14734,0
101317,3,17,12497,0
101318,3,4,8273,0
101319,1,15,14559,0
101320,3,17,8644,1
101321,3,3,3953,1
101322,2,5,4039,0
101323,3,5,3506,1
101324,3,1,12490,0
101325,1,19,3334,1
101326,1,7,4081,1
101327,1,6,11623,1
101328,1,18,13050,0
101329,1,1,3014,1
101330,3,1,7207,1
101331,2,10,3777,1
101332,2,16,11550,1
101333,2,3,11073,0
101334,1,12,13585,0
101335,3,16,8118,0
101336,3,8,10093,0
101337,3,5,14048,1
101338,3,15,6403,0
101339,1,2,8912,0
101340,3,4,4172,1
101341,2,16,9416,0
101342,1,18,7131,0
101343,2,18,2616,1
101344,1,17,5301,0
101345,1,2,3978,0
101346,2,13,10295,0
101347,3,16,6441,0
101348,3,4,8674,1
101349,3,15,4131,0
101350,1,3,14089,1
101351,3,16,9051,0
101352,1,17,13167,0
101353,1,10,3495,0
101354,3,3,6935,1
101355,2,10,8969,1
101356,3,11,7082,0
101357,2,5,6159,1
101358,1,14,5536,0
101359,2,13,6920,0
101360,1,7,3563,1
101361,3,4,8347,0
101362,1,6,3013,1
101363,2,20,6212,1
101364,1,2,7850,1
101365,1,17,4137,0
101366,3,6,3901,0
101367,2,19,7652,0
101368,1,20,3205,1
101369,3,4,14794,0
101370,2,2,7011,0
101371,2,5,7848,0
101372,3,18,7876,1
101373,2,15,9130,1
101374,1,11,12671,1
101375,2,8,14938,0
101376,3,17,9476,1
101377,1,10,8791,1
101378,2,7,10852,0
101379,2,2,7577,1
101380,3,6,10098,1
101381,1,3,6168,0
101382,2,9,12593,0
101383,3,2,9568,0
101384,2,18,9652,1
101385,3,13,8500,1
101386,1,5,10090,0
101387,2,2,5884,1
101388,2,7,3093,1
101389,3,6,11249,0
101390,3,17,3716,1
101391,1,6,12741,1
101392,2,3,11786,0
101393,2,8,14098,1
101394,2,14,12397,1
101395,3,15,9501,1
101396,1,15,3152,0
101397,3,3,7395,1
101398,3,1,2303,1
101399,1,18,14407,0
101400,1,5,11901,1
101401,1,16,7763,1
101402,3,18,4674,0
101403,2,16,5195,0
101404,1,20,8419,1
101405,2,9,7439,1
101406,1,17,3972,0
101407,2,20,8150,1
101408,3,17,5836,1
101409,3,3,2793,1
101410,1,4,3630,0
101411,3,4,12057,1
101412,2,2,14488,0
101413,2,3,5253,1
101414,1,3,6212,0
101415,2,13,4935,1
101416,2,1,10265,1
101417,2,12,11190,0
101418,1,16,14991,1
101419,1,7,9712,0
101420,2,9,12606,0
101421,3,7,10518,1
101422,2,18,6754,0
101423,1,16,13511,0
101424,2,13,6579,1
101425,1,10,13693,0
101426,2,17,9581,1
101427,2,17,5814,0
101428,2,10,3553,0
101429,2,16,11195,0
101430,2,8,9713,0
101431,2,13,2987,0
101432,1,20,9391,0
101433,2,9,9005,0
101434,1,5,13186,0
101435,2,8,4780,1
101436,3,1,11429,0
101437,3,14,14093,1
101438,1,12,8417,1
101439,3,18,11305,1
101440,3,11,14396,1
101441,3,19,2677,1
101442,2,20,12257,1
101443,1,20,12452,1
101444,3,18,11422,1
101445,2,11,12406,1
101446,3,5,11085,1
101447,3,18,10019,1
101448,3,7,9876,1
101449,2,5,2573,0
101450,2,19,14259,0
101451,1,19,9328,1
101452,3,17,2678,0
101453,2,3,3149,0
101454,3,18,13911,0
101455,3,8,2345,0
101456,2,1,14118,1
101457,2,16,2920,1
101458,1,3,8973,1
101459,1,7,6914,1
101460,1,17,7850,1
101461,3,12,11124,1
101462,2,8,2183,1
101463,2,5,6761,0
101464,3,18,11904,1
101465,2,14,11075,1
101466,1,18,10404,1
101467,1,3,10898,0
101468,1,14,12046,0
101469,3,9,2385,0
101470,1,20,10814,0
101471,3,17,14714,0
101472,2,8,11779,1
101473,2,11,11074,0
101474,1,9,3532,0
101475,3,2,3610,0
101476,3,17,11123,1
101477,2,18,11513,1
101478,2,2,6578,0
101479,3,18,3773,1
101480,2,13,11580,1
101481,3,7,6278,1
101482,1,6,7948,1
101483,1,12,8890,1
101484,1,17,8536,0
101485,2,5,6285,1
101486,3,18,8652,0
101487,2,1,13225,1
101488,3,18,3182,0
101489,2,19,12781,0
101490,2,5,6731,1
101491,3,19,12436,0
101492,3,19,7974,0
101493,1,18,5217,0
101494,3,2,6022,1
101495,1,6,11515,1
101496,3,19,9589,0
101497,3,8,9065,1
101498,2,10,5513,0
101499,1,18,9131,1
101500,2,2,14031,0
101501,1,9,5010,1
101502,1,8,14196,1
101503,1,17,14023,1
101504,2,6,13960,1
101505,3,13,9566,1
101506,1,14,14383,0
101507,2,9,10638,1
101508,1,1,3330,0
101509,2,6,4563,0
101510,1,10,12272,0
101511,1,20,5247,0
101512,1,5,10696,0
101513,3,17,5198,1
101514,2,18,6113,1
101515,3,5,10520,0
101516,3,12,6803,0
101517,2,18,13727,1
101518,1,14,2205,1
101519,2,4,12386,0
101520,1,15,12343,0
101521,2,15,12390,0
101522,2,20,9009,1
101523,3,6,10089,0
101524,3,3,2829,0
101525,2,6,2188,0
101526,1,4,3444,0
101527,3,13,7045,1
101528,1,12,11307,0
101529,1,14,14889,0
101530,2,16,5645,0
101531,2,9,4419,1
101532,2,1,5132,1
101533,1,9,4454,0
101534,3,16,2601,0
101535,1,14,11755,0
101536,2,15,11012,1
101537,2,11,12621,1
101538,3,1,10630,0
101539,1,8,2695,1
101540,2,4,3675,1
101541,1,17,5921,0
101542,2,10,10607,1
101543,2,11,3578,1
101544,3,16,3660,1
101545,2,4,14544,0
101546,3,18,8124,0
101547,3,13,11605,1
101548,3,10,7497,0
101549,2,18,8839,1
101550,1,12,2311,1
101551,3,18,12288,1
101552,3,7,3035,1
101553,2,5,4284,0
101554,2,17,11874,0
101555,1,1,7872,1
101556,2,20,4662,0
101557,1,18,6029,1
101558,2,19,13040,1
101559,1,11,9065,0
101560,2,10,3581,0
101561,1,11,9797,0
101562,2,20,13380,1
101563,2,11,13226,1
101564,1,9,5617,1
101565,2,12,8099,0
101566,3,5,7432,0
101567,1,10,5117,1
101568,3,18,5013,1
101569,1,11,14556,0
101570,2,10,3778,0
101571,3,8,8508,0
101572,1,3,11174,0
101573,1,12,11778,0
101574,2,4,8113,1
101575,2,13,13817,0
101576,2,17,8722,0
101577,3,3,3788,0
101578,3,7,9496,0
101579,3,14,2877,1
101580,1,11,7596,1
101581,3,18,8136,1
101582,2,11,4370,0
101583,3,1,11035,1
101584,3,20,8873,1
101585,2,19,4035,0
101586,2,8,5164,1
101587,3,17,7970,0
101588,1,6,5998,1
101589,2,15,6506,1
101590,2,12,12232,1
101591,2,11,10377,0
101592,3,6,7596,0
101593,3,8,2633,1
101594,2,18,12072,0
101595,1,14,5471,0
101596,2,13,14390,1
101597,2,20,6900,1
101598,3,11,4514,1
101599,2,18,4360,1
101600,2,5,5971,1
101601,1,2,10724,1
101602,3,20,11878,0
101603,1,3,8381,1
101604,2,3,12661,1
101605,1,18,6637,1
101606,1,20,7448,1
101607,3,11,11258,1
101608,3,3,7422,1
101609,2,11,8841,0
101610,3,6,9476,0
101611,3,6,4674,0
101612,3,12,13132,0
101613,1,14,13399,1
101614,3,1,12053,1
101615,3,8,2583,1
101616,2,1,2591,1
101617,3,4,7314,0
101618,3,14,13291,1
101619,2,16,8519,1
101620,3,8,6325,1
101621,3,14,6520,1
101622,3,1,8944,1
101623,3,4,7212,1
101624,3,14,13723,0
101625,1,18,14295,0
101626,3,11,13478,0
101627,1,18,3509,0
101628,2,5,12575,1
101629,1,4,6369,0
101630,3,13,2280,1
101631,2,9,7347,1
101632,1,18,9369,0
101633,2,10,9909,1
101634,2,11,3135,1
101635,3,18,13650,1
101636,3,10,5380,0
101637,2,9,14565,0
101638,3,11,7799,0
101639,3,20,3811,0
101640,2,15,14569,0
101641,3,6,11824,0
101642,1,1,11358,0
101643,2,11,13443,0
101644,3,10,2147,0
101645,1,20,12886,0
101646,2,15,6911,1
101647,1,14,9829,1
101648,1,5,4572,1
101649,1,2,5915,1
101650,1,10,8914,0
101651,1,18,7680,0
101652,3,8,9124,0
101653,3,15,11401,0
101654,3,20,14330,0
101655,1,16,14492,0
101656,1,9,10674,1
101657,1,5,13921,0
101658,1,18,9040,0
101659,1,15,11799,0
101660,1,18,8297,1
101661,3,19,13312,1
101662,3,13,8937,1
101663,1,19,11055,1
101664,3,16,6819,1
101665,1,14,10446,1
101666,3,3,11932,0
101667,2,9,3148,0
101668,3,4,8243,0
101669,2,20,8758,0
101670,1,1,13776,0
101671,1,15,5363,0
101672,2,1,7334,0
101673,1,2,10313,1
101674,1,18,10230,1
101675,2,17,2883,0
101676,1,12,9614,0
101677,2,1,9891,1
101678,3,10,11047,1
101679,1,7,9610,1
101680,3,3,7333,0
101681,3,17,11344,1
101682,1,3,8678,0
101683,2,10,3337,1
101684,3,19,7396,0
101685,3,18,14095,0
101686,2,4,3971,1
101687,3,16,9689,0
101688,1,9,3998,1
101689,3,12,11951,0
101690,3,12,8035,0
101691,2,10,14664,1
101692,2,3,3632,1
101693,2,15,9400,0
101694,1,6,2723,0
101695,1,3,14944,1
101696,3,15,3318,0
101697,1,19,14522,0
101698,3,14,10888,0
101699,2,8,13209,1
101700,2,14,10448,0
101701,2,14,10671,0
101702,2,12,12095,1
101703,1,16,14548,0
101704,3,12,3269,1
101705,1,15,9762,0
101706,2,18,6817,1
101707,3,20,11750,1
101708,1,13,8060,0
101709,3,15,6943,1
101710,3,8,3364,0
101711,1,14,3150,1
101712,2,2,6020,1
101713,1,5,4522,1
101714,3,12,9437,0
101715,2,19,2355,1
101716,3,11,3274,1
101717,3,15,8529,1
101718,2,17,7007,0
101719,3,11,13387,1
101720,1,14,2409,0
101721,1,14,8514,1
101722,2,3,6700,1
101723,2,8,2134,1
101724,3,5,9301,1
101725,1,15,2273,0
101726,2,10,10634,0
101727,3,16,7430,0
101728,3,19,7336,1
101729,1,8,13622,0
101730,2,2,8113,1
101731,3,13,11213,1
101732,1,9,3733,1
101733,3,17,13996,0
101734,2,2,12004,1
101735,2,19,10172,0
101736,2,18,3855,1
101737,3,4,6074,1
101738,1,11,13086,1
101739,3,6,13561,1
101740,1,10,8838,0
101741,2,8,2439,0
101742,3,16,2184,0
101743,1,7,12876,0
101744,3,13,10751,0
101745,3,10,12760,0
101746,1,15,6115,1
101747,2,4,14556,0
101748,2,4,2651,0
101749,2,20,11807,1
101750,2,9,2340,0
101751,1,11,11646,0
101752,1,1,4128,1
101753,3,19,7841,0
101754,1,16,14367,0
101755,1,5,4110,0
101756,3,3,3015,0
101757,2,2,2359,0
101758,3,13,7703,0
101759,1,18,3256,0
101760,2,2,9406,1
101761,1,12,2370,0
101762,2,17,12279,1
101763,3,15,6442,1
101764,1,9,10153,0
101765,1,17,6631,0
101766,2,12,4667,0
101767,2,14,7687,0
101768,2,6,6153,1
101769,3,3,3559,0
101770,1,4,13016,0
101771,1,3,10661,0
101772,3,6,5021,0
101773,1,13,8785,0
101774,2,13,5185,0
101775,1,6,11112,1
101776,1,15,12272,0
101777,2,13,11228,1
101778,1,18,6153,0
101779,2,13,11852,1
101780,3,17,10332,0
101781,1,12,11770,0
101782,1,6,13892,1
101783,3,11,3852,0
101784,1,8,4152,1
101785,2,6,4278,1
101786,3,1,12632,1
101787,1,10,3915,0
101788,2,19,5059,1
101789,2,10,7499,0
101790,2,3,4086,1
101791,2,9,3303,1
101792,3,8,14845,0
101793,2,14,14326,1
101794,1,2,13582,1
101795,3,9,2882,1
101796,1,19,12970,1
101797,1,19,9437,0
101798,3,10,3607,1
101799,3,7,4751,1
101800,3,6,9932,1
101801,2,11,14108,0
101802,3,6,7749,1
101803,3,2,14314,1
101804,2,11,2269,0
101805,3,15,4643,1
101806,3,1,7721,1
101807,1,3,6102,0
101808,1,13,2785,0
101809,1,18,11414,0
101810,3,2,8715,0
101811,1,4,3654,0
101812,1,17,6051,0
101813,2,8,4745,0
101814,3,11,6564,0
101815,1,3,5677,0
101816,1,19,5938,0
101817,3,2,13568,0
101818,2,8,10115,1
101819,3,12,7463,0
101820,1,11,2287,0
101821,2,14,12504,0
101822,3,6,9885,1
101823,1,14,8259,0
101824,1,3,12629,1
101825,3,12,6959,1
101826,3,16,13168,1
101827,3,5,12405,1
101828,1,14,11656,0
101829,1,19,7768,1
101830,1,14,3164,1
101831,2,17,6740,1
101832,1,12,12518,0
101833,3,13,3828,0
101834,2,9,6029,0
101835,3,7,12426,0
101836,2,10,14058,0
101837,3,20,6809,1
101838,2,6,8475,0
101839,1,16,3401,1
101840,1,4,13739,1
101841,3,15,6284,0
101842,1,2,10292,1
101843,2,7,12937,1
101844,1,4,11854,1
101845,3,6,5251,0
101846,1,1,4215,1
101847,3,17,12730,1
101848,3,19,9525,0
101849,1,20,6225,0
101850,1,13,8254,0
101851,1,5,5661,1
101852,2,9,10769,0
101853,2,9,8536,0
101854,2,18,4942,1
101855,3,4,6810,0
101856,3,16,2780,0
101857,2,20,8228,1
101858,2,3,2258,0
101859,2,10,8208,0
101860,1,4,10009,1
101861,3,7,5312,1
101862,2,2,5624,1
101863,2,6,3945,0
101864,2,13,2172,0
101865,1,5,7595,1
101866,2,14,2603,1
101867,1,12,6803,0
101868,1,6,13593,1
101869,1,6,12866,0
101870,3,4,7082,0
101871,2,11,2104,0
101872,2,17,8968,0
101873,3,6,3723,1
101874,1,15,4112,1
101875,1,17,12836,0
101876,3,6,7977,1
101877,3,1,9630,0
101878,1,2,6406,0
101879,1,9,4865,1
101880,3,8,6305,1
101881,2,7,3229,1
101882,2,9,10219,0
101883,3,12,11714,1
101884,3,8,11453,0
101885,2,9,4351,1
101886,2,3,6274,0
101887,1,15,7233,1
101888,2,15,14232,1
101889,3,7,2191,0
101890,3,19,11396,0
101891,1,14,5357,1
101892,3,12,14312,1
101893,1,7,9365,0
101894,1,9,8213,1
101895,1,17,6720,0
101896,2,10,2514,0
101897,2,18,9886,0
101898,1,2,2104,0
101899,3,14,6260,1
101900,3,14,2404,0
101901,3,7,10353,1
101902,3,9,6111,0
101903,3,19,4165,1
101904,3,1,10192,0
101905,1,3,13370,1
101906,2,17,12990,0
101907,2,8,8395,0
101908,2,3,13186,0
101909,3,19,6449,1
101910,2,7,13185,0
101911,1,18,5610,1
101912,1,4,14039,1
101913,2,4,12762,1
101914,1,9,4191,0
101915,2,16,11211,0
101916,2,7,11638,1
101917,2,4,4455,0
101918,1,20,14555,1
101919,2,10,2305,0
101920,1,1,4703,0
101921,1,3,11362,0
101922,2,8,14669,0
101923,1,14,8200,1
101924,3,2,3985,0
101925,3,5,7928,0
101926,3,6,7687,1
101927,2,11,3092,0
101928,2,1,2992,1
101929,2,13,7884,0
101930,1,8,12993,0
101931,1,4,8936,1
101932,1,1,9902,1
101933,2,4,5947,1
101934,2,8,10818,1
101935,1,20,13163,1
101936,3,8,3721,1
101937,1,20,5973,1
101938,2,6,6994,1
101939,2,6,14314,0
101940,3,3,4896,1
101941,3,11,10929,1
101942,2,18,3717,0
101943,2,13,13900,1
101944,1,1,2527,1
101945,3,16,12941,0
101946,3,4,14927,0
101947,1,11,3262,0
101948,3,12,5562,1
101949,2,2,4038,1
101950,2,20,3086,1
101951,2,20,10053,1
101952,3,5,12428,1
101953,2,11,10210,0
101954,2,7,6971,0
101955,1,15,3387,0
101956,3,20,4373,1
101957,2,13,11683,0
101958,3,1,10874,0
101959,3,7,10136,0
101960,1,8,3192,1
101961,3,19,6935,0
101962,2,14,12338,1
101963,2,6,3140,1
101964,3,14,9260,0
101965,3,10,14559,0
101966,2,10,8194,0
101967,3,4,4567,0
101968,2,14,3322,1
101969,2,6,7082,1
101970,3,12,6519,1
101971,3,2,11426,1
101972,2,9,5254,0
101973,1,2,9638,1
101974,3,12,2330,1
101975,2,13,9465,0
101976,1,16,8374,0
101977,2,8,10943,1
101978,2,14,4892,0
101979,2,18,7849,0
101980,3,6,3824,0
101981,2,2,8424,1
101982,1,20,8853,0
101983,1,14,10107,1
101984,1,16,5440,1
101985,3,20,6897,0
101986,1,2,4735,1
101987,2,16,9681,1
101988,2,8,8018,0
101989,2,5,13584,1
101990,3,16,6360,1
101991,1,11,7025,1
101992,3,2,8830,1
101993,2,4,14347,0
101994,3,14,4970,1
101995,1,15,3128,0
101996,2,16,10534,1
101997,2,19,10387,0
101998,2,1,2161,1
101999,3,7,8452,0
102000,2,18,7044,0
102001,1,5,12686,0
102002,1,17,10977,1
102003,1,4,9952,0
102004,3,6,2483,1
102005,2,15,12261,0
102006,3,13,3728,0
102007,2,5,9689,0
102008,3,11,13303,1
102009,2,17,14755,0
102010,2,12,14529,0
102011,2,20,4740,1
102012,2,15,9020,1
102013,2,20,6873,1
102014,1,18,8288,0
102015,1,4,3244,1
102016,1,7,10370,0
102017,3,15,13824,1
102018,3,16,12576,1
102019,2,1,3106,0
102020,3,4,4013,0
102021,2,11,7126,0
102022,3,9,8466,0
102023,1,8,3453,1
102024,3,20,8341,1
102025,1,4,10337,1
102026,3,11,12556,1
102027,3,20,7566,0
102028,3,18,4407,0
102029,3,11,13840,0
102030,2,12,6976,1
102031,3,16,14348,0
102032,1,8,9575,1
102033,1,12,6207,0
102034,1,11,4890,1
102035,1,18,4977,1
102036,3,15,12223,0
102037,2,4,2926,0
102038,3,5,14742,0
102039,1,8,13072,0
102040,1,11,7218,0
102041,3,16,9343,1
102042,1,11,14488,0
102043,3,5,8851,0
102044,2,1,14109,0
102045,2,5,7438,1
102046,2,15,12567,0
102047,3,9,10151,1
102048,2,20,8098,0
102049,1,7,14137,1
102050,3,2,7469,0
102051,1,16,14939,1
102052,1,9,7801,1
102053,3,13,4904,0
102054,2,16,7752,0
102055,1,15,9551,0
102056,1,7,13686,1
102057,2,13,10175,0
102058,3,2,2924,0
102059,3,14,14369,0
102060,3,15,8778,0
102061,3,7,13910,0
102062,3,17,2314,1
102063,2,10,13210,0
102064,2,18,8545,1
102065,2,14,14474,1
102066,3,14,4513,1
102067,2,4,7257,1
102068,3,6,12703,1
102069,1,9,13056,0
102070,1,6,11251,0
102071,3,8,10424,1
102072,3,13,3573,0
102073,1,17,12399,1
102074,1,17,5370,1
102075,2,4,6562,1
102076,1,16,8945,0
102077,1,1,12424,1
102078,1,6,7546,1
102079,3,13,14416,1
102080,2,4,7800,0
102081,2,13,12190,1
102082,2,9,12087,0
102083,1,1,14848,1
102084,1,11,3274,0
102085,3,15,12330,1
102086,2,13,12562,1
102087,1,5,8210,0
102088,1,14,2740,1
102089,3,2,14840,0
102090,1,1,6104,1
102091,2,20,8230,1
102092,3,13,11717,1
102093,3,17,10127,1
102094,1,19,3385,0
102095,3,19,14396,1
102096,1,10,7996,0
102097,2,8,5671,1
102098,1,19,7667,1
102099,1,13,3520,0
102100,2,9,14866,0
102101,3,8,12456,1
102102,1,16,8537,1
102103,3,11,5474,1
102104,3,7,4314,1
102105,3,20,9303,1
102106,1,15,5451,0
102107,2,17,6756,0
102108,3,17,11423,1
102109,3,3,7583,1
102110,3,18,14848,0
102111,2,5,11542,0
102112,3,4,14926,1
102113,2,13,7797,1
102114,3,15,8297,1
102115,2,19,2921,0
102116,2,15,13071,1
102117,1,15,8224,1
102118,2,1,12306,1
102119,1,14,5685,0
102120,3,5,3320,1
102121,1,9,4628,0
102122,2,2,13825,0
102123,3,4,11479,0
102124,1,5,8842,0
102125,3,8,9789,1
102126,1,10,6052,1
102127,1,10,14617,1
102128,1,3,3211,0
102129,2,2,8411,0
102130,2,17,10342,1
102131,2,1,10274,0
102132,3,16,4084,1
102133,2,7,9000,0
102134,3,8,10210,1
102135,3,14,10769,0
102136,1,6,7338,1
102137,3,9,3349,0
102138,3,12,10147,1
102139,2,5,11791,0
102140,3,20,5607,0
102141,3,18,2828,0
102142,3,9,9118,1
102143,2,2,4516,1
102144,2,12,6930,1
102145,3,9,8237,1
102146,1,1,14849,1
102147,2,3,7145,1
102148,2,13,10491,0
102149,2,16,6525,0
102150,2,3,10484,0
102151,1,5,2610,0
102152,1,13,12899,1
102153,1,2,2844,0
102154,1,11,13704,1
102155,2,18,6454,1
102156,2,17,9186,1
102157,3,13,2960,0
102158,3,14,9745,1
102159,3,1,2379,0
102160,2,1,11479,1
102161,3,3,10381,1
102162,3,12,3458,1
102163,1,14,4070,1
102164,1,18,7318,1
102165,3,4,14825,1
102166,2,14,3124,1
102167,1,17,10080,0
102168,2,8,3649,0
102169,1,4,6902,1
102170,3,11,6126,1
102171,1,9,5529,0
102172,3,6,10357,0
102173,2,6,3483,0
102174,1,16,13617,0
102175,1,14,7735,1
102176,3,13,2315,1
102177,2,10,13137,1
102178,1,18,8546,0
102179,2,20,3957,1
102180,3,1,12525,0
102181,2,12,4760,1
102182,3,11,10424,0
102183,3,6,9650,0
102184,1,3,11493,0
102185,2,20,3167,0
102186,3,13,11474,0
102187,1,17,14146,1
102188,3,16,6070,0
102189,3,19,13201,0
102190,2,3,10371,1
102191,3,2,8237,1
102192,1,12,5464,1
102193,2,20,3883,1
102194,3,7,9562,1
102195,3,4,8116,1
102196,1,8,12444,0
102197,3,13,13052,1
102198,2,5,10544,1
102199,2,7,14494,1
102200,3,19,3493,0
102201,3,7,12892,1
102202,3,12,6118,0
102203,3,6,8621,0
102204,1,16,7830,1
102205,3,12,10269,0
102206,2,14,8970,1
102207,3,2,11580,1
102208,1,12,11729,1
102209,1,4,11914,1
102210,1,1,13524,0
102211,1,12,7747,1
102212,1,2,5920,0
102213,1,8,8013,0
102214,3,16,11786,1
102215,3,9,6991,1
102216,2,15,13824,1
102217,2,1,8076,0
102218,2,19,8357,0
102219,1,5,2357,1
102220,3,11,10101,0
102221,1,8,7356,0
102222,3,11,13037,1
102223,3,1,13883,1
102224,1,5,9854,0
102225,1,3,4242,1
102226,1,1,3839,1
102227,2,19,14833,1
102228,1,6,10827,1
102229,3,1,9564,1
102230,2,13,10398,0
102231,1,13,6642,0
102232,1,15,8314,1
102233,2,11,5802,1
102234,3,2,3011,0
102235,2,18,14767,0
102236,2,10,13698,0
102237,2,1,5088,1
102238,3,10,7189,1
102239,3,17,4202,1
102240,1,5,8554,1
102241,3,5,2273,1
102242,2,17,12835,1
102243,1,19,2530,0
102244,1,18,11448,1
102245,3,11,11825,0
102246,3,3,2353,1
102247,2,17,2688,1
102248,2,8,5542,0
102249,3,19,7046,1
102250,2,16,10943,1
102251,2,15,9588,1
102252,3,12,8913,0
102253,3,19,2334,1
102254,3,3,5206,1
102255,2,10,9167,1
102256,2,6,5654,1
102257,1,13,2684,0
102258,3,2,8471,0
102259,3,3,5710,1
102260,2,1,3482,1
102261,3,15,11535,1
102262,2,5,3147,0
102263,3,18,7692,1
102264,2,2,3563,0
102265,2,19,12521,0
102266,2,8,13912,0
102267,1,3,9889,1
102268,2,3,3903,0
102269,2,2,2561,1
102270,2,4,12672,0
102271,2,18,14067,1
102272,1,8,13085,0
102273,3,15,10381,1
102274,3,14,9927,1
102275,3,19,7900,0
102276,1,1,13923,0
102277,3,15,9042,0
102278,3,2,9686,1
102279,3,13,8783,0
102280,3,14,9763,1
102281,3,7,11100,0
102282,1,4,11845,0
102283,2,3,12780,1
102284,2,19,8413,1
102285,1,18,13194,1
102286,1,19,9262,1
102287,2,3,9994,1
102288,2,2,2491,1
102289,2,4,4948,0
102290,1,9,10035,0
102291,3,20,10573,1
102292,3,8,5172,1
102293,2,3,13154,0
102294,2,4,3023,1
102295,2,2,10472,0
102296,1,11,14792,1
102297,1,20,14882,0
102298,2,4,6509,1
102299,2,5,8447,0
102300,1,16,7420,1
102301,1,19,12041,1
102302,2,1,14310,1
102303,2,1,6265,1
102304,2,17,3516,0
102305,2,1,12556,0
102306,3,14,14771,1
102307,1,5,6224,1
102308,2,16,14147,1
102309,1,15,12492,1
102310,3,7,14818,0
102311,1,6,11933,1
102312,3,6,3002,0
102313,1,6,5595,1
102314,1,2,4113,0
102315,3,4,13646,0
102316,3,17,12193,1
102317,2,5,10532,1
102318,1,18,2264,0
102319,3,8,10992,1
102320,1,18,2964,0
102321,3,3,12464,0
102322,1,15,9935,0
102323,3,14,9945,1
102324,3,5,4451,0
